branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,630,107,105,95,105,3.5651201188524047,4.5285012607174435,0.9633811418650389
bigram,0,0,2197,22,8,7,8,4.4193349209698765,4.0541229993104935,-0.365211921659383
bigram,0,0,24156,17,10,17,10,3.801436700967743,5.253763262182474,1.452326561214731
bigram,0,0,1128,14,13,14,13,5.338817873171398,4.832726230988135,-0.5060916421832626
bigram,0,0,32652,33,34,33,34,4.073902629541628,4.4633797564653355,0.3894771269237074
bigram,0,0,29064,14,10,13,10,3.7521152669630413,4.33963850736618,0.5875232404031387
bigram,0,0,13397,10,11,9,11,3.6720301449298858,4.534643547101454,0.8626134021715681
bigram,0,0,16956,77,59,77,59,3.858804517607023,4.268162438361826,0.40935792075480304
bigram,0,0,29132,54,50,51,50,3.751572406954166,3.931740453643142,0.18016804668897635
bigram,0,0,2883,22,19,20,19,4.244650143198669,4.8437446308763406,0.5990944876776716
bigram,0,0,15603,26,15,20,15,4.663391908451628,4.689270768935482,0.025878860483853572
bigram,0,0,23692,46,25,45,25,3.800760350068626,3.7250216925144195,-0.0757386575542065
bigram,0,0,12880,23,22,22,22,4.8611725135503905,4.118416433984583,-0.7427560795658072
bigram,0,0,7517,24,26,21,26,4.525065491596858,4.400421374692367,-0.1246441169044914
bigram,0,0,31842,45,31,44,30,3.5734493576818043,4.4686186428992976,0.8951692852174933
bigram,0,0,31017,24,15,24,15,5.366404350536565,3.275193585952123,-2.091210764584442
bigram,0,0,18942,19,15,19,15,2.8461579233407974,4.1003195405006405,1.254161617159843
bigram,0,0,5343,14,11,14,11,4.057989403605461,4.2558721845800225,0.19788278097456136
bigram,0,0,13808,92,106,91,105,3.9859434424889395,4.790309743815154,0.8043663013262146
bigram,0,0,25512,21,14,21,14,5.289989655926114,4.8119573167392184,-0.47803233918689525
bigram,0,0,27591,60,64,59,64,3.8785101479540267,3.533588798614801,-0.3449213493392258
bigram,0,0,21546,18,12,17,12,5.818272157261769,4.577552262693644,-1.2407198945681257
bigram,0,0,24795,25,31,25,31,4.683521011322736,3.7686997577548027,-0.9148212535679336
bigram,0,0,29050,18,10,16,10,4.585281073840128,5.1157174098843825,0.5304363360442546
bigram,0,0,6070,12,32,12,32,4.0712172364195185,3.624797703232616,-0.4464195331869023
bigram,0,0,12733,15,22,15,22,3.775098806495468,5.3437046300281175,1.5686058235326494
bigram,0,0,16433,33,33,29,33,4.227451349934916,4.399666837219036,0.17221548728412017
bigram,0,0,15457,27,23,22,23,3.1523309076825776,2.9117327720235586,-0.240598135659019
bigram,0,0,18959,18,16,9,16,5.288475612799327,4.698328640311956,-0.5901469724873705
bigram,0,0,28016,7,6,7,6,5.144123500213027,5.640087525049846,0.4959640248368187
bigram,0,0,32187,9,12,9,12,5.574700831539101,4.602866689364116,-0.971834142174985
bigram,0,0,13335,17,18,16,18,4.544684685985832,4.095066288004293,-0.44961839798153846
bigram,0,0,3133,10,11,10,11,4.106921037659049,5.635515256361528,1.5285942187024792
bigram,0,0,6178,69,69,68,69,4.548934303602012,5.142987421889236,0.5940531182872242
bigram,0,0,1010,70,78,70,78,4.077583725856883,4.255068437124674,0.17748471126779108
bigram,0,0,29689,18,25,18,25,5.3548013309223785,5.2908146345615386,-0.06398669636083998
bigram,0,0,3041,16,13,15,13,4.255077400710434,3.890163487754762,-0.36491391295567155
bigram,0,0,15229,17,7,16,7,4.07975422634798,6.098113715648651,2.0183594893006713
bigram,0,0,10337,18,11,18,10,3.704266906612449,3.0507169791751285,-0.6535499274373207
bigram,0,0,19157,21,20,21,20,4.322476083324069,3.122267873585224,-1.2002082097388453
bigram,0,0,25225,16,21,14,21,4.148746557533741,5.327034382593064,1.1782878250593232
bigram,0,0,25001,22,17,22,17,4.055161227641458,5.786966842763564,1.7318056151221066
bigram,0,0,6816,24,22,24,22,3.522814588902596,5.543901574882594,2.021086985979998
bigram,0,0,6931,55,47,55,47,4.365880024297671,4.589640982518408,0.22376095822073694
bigram,0,0,1842,7,11,7,11,3.1606344559362958,4.095841498971409,0.9352070430351134
bigram,0,0,8380,9,18,9,18,4.264785236782497,3.5119815388073525,-0.7528036979751449
bigram,0,0,18198,20,23,20,23,4.144532865285873,4.57935162342113,0.4348187581352567
bigram,0,0,707,18,25,18,25,4.887660112645891,4.492307095229625,-0.39535301741626583
bigram,0,0,18016,26,43,26,43,4.309749175722782,4.809661184112693,0.4999120083899111
bigram,0,0,18866,20,13,20,13,4.47999449390918,4.330555856227875,-0.14943863768130505
bigram,0,0,13218,10,8,10,8,3.3684177020564676,4.768944408744574,1.400526706688106
bigram,0,0,2885,86,108,85,108,4.055413531480617,4.089610877321792,0.034197345841175064
bigram,0,0,29621,70,43,70,43,4.703188376208502,4.107646235628974,-0.5955421405795276
bigram,0,0,2445,232,219,227,216,4.317229368605506,4.456772800119349,0.13954343151384307
bigram,0,0,18036,2292,2321,2155,2173,4.091735742609211,4.19762570877374,0.10588996616452828
bigram,0,0,7167,180,191,179,190,4.429321232086254,4.6095072254623775,0.1801859933761234
bigram,0,0,14574,14,7,14,7,5.261829797710691,2.5531686629323564,-2.7086611347783345
bigram,0,0,4472,18,18,18,18,3.8543718887699976,4.119900199274222,0.26552831050422476
bigram,0,0,24532,302,331,294,324,3.6990500677786367,4.211791845581569,0.5127417778029324
bigram,0,0,9927,63,34,62,33,3.6485649947952923,3.5571017019888935,-0.09146329280639875
bigram,0,0,9306,20,29,20,29,3.4040021428838374,4.130400910716633,0.7263987678327952
bigram,0,0,28270,2,6,2,6,2.9893845319747925,3.135204842314124,0.14582031033933163
bigram,0,0,13228,18,8,14,8,5.790428930065698,4.176429018378258,-1.61399991168744
bigram,0,0,10454,50,38,46,38,4.0258735662326215,3.409898110910466,-0.6159754553221557
bigram,0,0,26037,49,37,48,37,3.2616543795091424,4.124994648544973,0.8633402690358309
bigram,0,0,14399,91,115,86,104,4.394201999484085,4.351499846269903,-0.042702153214182026
bigram,0,0,27739,10,8,10,8,3.5209929764270784,3.9805095493793488,0.45951657295227033
bigram,0,0,2750,25,13,24,13,4.188194180391729,5.334597780154302,1.1464035997625723
bigram,0,0,30925,31,21,27,21,4.92800235556018,4.634285092353821,-0.29371726320635894
bigram,0,0,6565,28,13,27,13,4.371123939453225,4.239061390551237,-0.1320625489019882
bigram,0,0,5441,15,7,15,7,4.413572515547268,5.391798768724714,0.9782262531774455
bigram,0,0,23639,15,11,15,11,3.2949910710255303,2.0945472667755727,-1.2004438042499577
bigram,0,0,18630,30,38,28,38,4.420214704672495,4.6941983299820045,0.27398362530950937
bigram,0,0,13688,34,22,34,22,3.7308682353400133,4.818796951637606,1.0879287162975926
bigram,0,0,9574,72,79,72,79,3.8662937729338105,4.5656156168331075,0.699321843899297
bigram,0,0,14458,23,2,14,2,2.8310396849764916,4.074560642242432,1.24352095726594
bigram,0,0,17326,66,83,66,83,4.226955586705696,4.357986852332624,0.13103126562692857
bigram,0,0,5844,31,26,31,26,4.391711436452404,3.667511159983965,-0.724200276468439
bigram,0,0,11646,14,21,13,21,4.629665306636265,3.7008952840364406,-0.9287700225998243
bigram,0,0,25940,24,18,22,18,3.748299340406978,4.216940590076977,0.46864124966999876
bigram,0,0,14937,10,8,8,8,5.1499122142791744,3.5008879210799932,-1.6490242931991812
bigram,0,0,21690,11,8,9,8,3.102395564148372,2.277845274657011,-0.824550289491361
bigram,0,0,19860,15,19,14,19,3.8994034780810276,3.9185221704997515,0.01911869241872388
bigram,0,0,26638,9,6,6,6,4.779552910063002,4.5352368752161665,-0.24431603484683517
bigram,0,0,6925,20,20,17,20,3.2203108040615915,3.790187108516693,0.5698763044551014
bigram,0,0,16596,17,19,16,19,2.553803383208373,3.6730794348803006,1.1192760516719278
bigram,0,0,13486,12,11,11,11,4.12964853644371,3.6777002797885374,-0.4519482566551729
bigram,0,0,20751,17,15,12,15,3.343917221707456,4.07527489165465,0.7313576699471938
bigram,0,0,1640,8,11,7,11,4.9789639711380005,4.382218144156716,-0.5967458269812846
bigram,0,0,4839,21,19,19,19,4.143390777342748,3.9221851731601514,-0.22120560418259627
bigram,0,0,20452,64,47,58,47,4.413985479885014,4.164100259118912,-0.2498852207661022
bigram,0,0,4080,17,5,11,5,5.098966170759762,3.9080664571374655,-1.1908997136222963
bigram,0,0,19364,7,10,7,10,4.837035111018589,4.1951710999011995,-0.6418640111173897
bigram,0,0,30118,34,21,27,21,3.5751996916883133,4.18415237679368,0.6089526851053666
bigram,0,0,28122,38,29,36,29,3.9127479004428576,4.11102817798483,0.19828027754197208
bigram,0,0,29657,15,15,13,15,5.303104372819265,4.383121111989022,-0.919983260830243
bigram,0,0,4123,19,11,17,11,3.9317718320771267,4.573736867444082,0.6419650353669555
bigram,0,0,16236,15,25,14,25,3.654839604596297,5.150261218547821,1.4954216139515242
bigram,0,0,10229,45,30,41,30,4.278230554693275,3.8806078895926475,-0.3976226651006276
bigram,0,0,13153,990,1015,954,964,4.178586048746042,4.182600822750226,0.004014774004184041
bigram,0,0,16426,4,7,4,7,6.275934457778931,5.343279378754752,-0.9326550790241788
bigram,0,0,15533,15,20,15,20,3.368552526862671,4.315456768870353,0.9469042420076823
bigram,0,0,1783,8,8,8,8,4.477166727185249,4.431368842720985,-0.045797884464263916
bigram,0,0,7424,19,19,19,19,4.896567656511539,4.179763247307978,-0.7168044092035606
bigram,0,0,6682,13,10,13,10,3.5253253096105674,3.7976873487234117,0.2723620391128443
bigram,0,0,6841,40,28,39,28,3.4359044682467355,4.091757720868502,0.6558532526217666
bigram,0,0,22930,17,8,10,8,4.80332835632212,4.000557415187359,-0.802770941134761
bigram,0,0,27643,9,11,4,11,5.416013399759929,5.493728322061625,0.07771492230169663
bigram,0,0,5422,37,12,35,12,3.8180534493278815,4.045867994427681,0.22781454509979948
bigram,0,0,30069,41,12,25,12,4.5472047110883205,5.166550934314728,0.6193462232264073
bigram,0,0,10220,44,23,28,23,2.9220004427162083,3.4829229744880097,0.5609225317718014
bigram,0,0,6553,17,21,17,21,4.928529402788947,5.161262713727497,0.2327333109385501
bigram,0,0,26040,19,9,19,9,5.065266148040169,5.154260724782944,0.08899457674277489
bigram,0,0,4429,38,30,38,30,3.742085363713446,4.449901571373145,0.707816207659699
bigram,0,0,13527,20,14,19,14,4.156854864582419,5.8807492426463535,1.7238943780639344
bigram,0,0,13913,16,14,16,14,3.2729721083305776,3.6079190873673985,0.3349469790368209
bigram,0,0,1653,21,19,21,19,5.03068405957449,4.620279136456941,-0.4104049231175493
bigram,0,0,19172,40,41,40,41,3.6792732269328554,4.209318723620438,0.5300454966875825
bigram,0,0,17077,15,24,15,23,4.130923187616281,4.574285045576592,0.44336185796031113
bigram,0,0,29691,22,17,22,17,3.8296117836778816,3.0431875270955704,-0.7864242565823112
bigram,0,0,11011,13,26,13,26,5.519315790671569,4.042816852291043,-1.4764989383805256
bigram,0,0,26133,20,26,20,26,4.960879698395729,3.90871910406993,-1.052160594325799
bigram,0,0,13709,30,44,29,44,4.2650511164218186,4.070032682036981,-0.19501843438483757
bigram,0,0,538,27,19,26,19,3.7453703128353313,4.812685971197329,1.0673156583619976
bigram,0,0,6372,100,108,99,108,3.838013444524149,4.328814058806057,0.49080061428190813
bigram,0,0,23309,13,3,12,3,3.4579796479083598,4.2571744074424105,0.7991947595340507
bigram,0,0,4192,15,17,13,17,4.307028406858445,4.076349793138968,-0.2306786137194763
bigram,0,0,10744,10,11,9,11,4.242977654933929,4.3418487474660985,0.09887109253216941
bigram,0,0,29126,16,22,16,22,4.203821670264006,4.74494819207625,0.5411265218122443
bigram,0,0,12124,16,22,16,22,3.976669963260065,3.774967404865575,-0.2017025583944898
bigram,0,0,26117,62,66,62,66,3.9151671122338985,4.111610469387167,0.19644335715326866
bigram,0,0,32214,11,23,11,23,4.131606329571117,3.9969828556413236,-0.13462347392979312
bigram,0,0,2057,8,4,7,4,4.711635887622833,5.8120139837265015,1.1003780961036682
bigram,0,0,17629,21,33,21,33,4.256846775611241,4.330309270499239,0.07346249488799739
bigram,0,0,19375,59,53,58,53,4.125832564789423,3.6819757116290757,-0.4438568531603475
bigram,0,0,6961,130,126,128,125,4.188294174948421,3.9897634633595036,-0.19853071158891744
bigram,0,0,12414,27,31,26,31,4.155027192499903,3.963656749966885,-0.19137044253301783
bigram,0,0,31514,124,145,122,145,4.019744180668626,4.150204485975976,0.1304603053073503
bigram,0,0,5065,13,30,13,30,4.297643118179762,3.365823267214,-0.9318198509657618
bigram,0,0,11446,23,26,23,26,4.0200745152390525,4.046725070820405,0.026650555581352542
bigram,0,0,20700,73,99,72,99,3.833058975228708,4.478403360554032,0.6453443853253242
bigram,0,0,29515,19,29,19,29,4.868371191777681,4.227980623985159,-0.6403905677925215
bigram,0,0,6207,21,23,21,23,5.353755093756176,3.893609505632649,-1.4601455881235266
bigram,0,0,24072,14,22,13,22,2.644628061779908,3.4491459273479204,0.8045178655680125
bigram,0,0,11770,20,10,19,10,4.209285712242126,3.671391722559929,-0.537893989682197
bigram,0,0,18877,9,6,9,6,3.2953780268629393,3.7318102518717446,0.4364322250088053
bigram,0,0,6577,14,11,14,11,3.7465035936662128,3.4344313687390904,-0.3120722249271224
bigram,0,0,24809,15,12,15,12,3.6537340821077424,6.541668206453323,2.887934124345581
bigram,0,0,17323,24,30,24,30,3.0958467786355564,3.922341197139273,0.8264944185037169
bigram,0,0,21522,8,5,8,5,5.285052239894867,1.5882613964378833,-3.6967908434569834
bigram,0,0,17639,11,14,11,14,5.0667806538668545,4.913798191717693,-0.15298246214916134
bigram,0,0,1039,57,56,57,56,4.408637279211625,4.957165226273771,0.548527947062146
bigram,0,0,20979,31,14,31,14,4.113591025913915,4.6662361033793,0.5526450774653853
bigram,0,0,4378,83,78,82,78,4.054082271519555,3.9462104126667747,-0.10787185885277983
bigram,0,0,1815,105,120,105,119,4.212101710791744,4.469702082777318,0.25760037198557395
bigram,0,0,21640,15,14,14,14,5.761993741989135,5.62467930998121,-0.13731443200792537
bigram,0,0,24506,29,36,28,36,4.506391053312812,4.198960802207391,-0.307430251105421
bigram,0,0,26686,3,6,2,6,3.4655799865722656,4.01540482789278,0.5498248413205147
bigram,0,0,15165,19,17,19,17,4.725350618362427,4.791129434590831,0.06577881622840387
bigram,0,0,31587,27,9,21,9,5.066603913075394,4.340322428279453,-0.7262814847959405
bigram,0,0,28706,27,15,21,15,3.97269426199987,5.453136201699575,1.480441939699705
bigram,0,0,27504,11,3,11,3,3.833246321163394,4.554811000823975,0.7215646796605806
bigram,0,0,18743,168,158,166,158,3.7555448859905787,4.40082103762587,0.6452761516352914
bigram,0,0,4952,26,27,26,27,4.388816707409346,4.096423650781314,-0.2923930566280317
bigram,0,0,23992,15,50,15,49,2.637298509851098,3.543697769436985,0.906399259585887
bigram,0,0,15513,46,37,45,37,4.077712574244841,4.5136274295934555,0.4359148553486145
bigram,0,0,1230,6,8,6,8,2.878834053874016,4.312155440449715,1.4333213865756989
bigram,0,0,18599,13,13,9,13,4.349530527977129,4.220776931597636,-0.12875359637949302
bigram,0,0,5878,29,43,27,43,3.702957758615757,4.237981145984905,0.5350233873691477
bigram,0,0,23160,287,256,281,254,4.258016660890136,4.107939053470091,-0.1500776074200454
bigram,0,0,24334,68,49,68,49,4.74511281867265,4.454199572606963,-0.2909132460656876
bigram,0,0,14352,20,25,20,24,4.689138846192509,3.9776204729080202,-0.7115183732844885
bigram,0,0,17224,15,10,15,10,4.91061227718989,4.263602566719055,-0.6470097104708348
bigram,0,0,30271,43,37,42,37,3.9191265822754398,4.385863815610473,0.46673723333503325
bigram,0,0,22693,1623,1527,1541,1462,4.144199983854932,4.250754810755413,0.10655482690048057
bigram,0,0,7102,118,116,116,116,4.401048670357125,4.274893188082356,-0.12615548227476836
bigram,0,0,28155,34,24,34,24,3.5804709112100466,3.6711536849228046,0.09068277371275801
bigram,0,0,22753,14,8,14,8,3.8199199629681453,5.739287704229355,1.9193677412612096
bigram,0,0,7618,33,21,33,21,4.7970285571152065,3.9901790182505334,-0.806849538864673
bigram,0,0,32577,16,11,16,11,3.2814679369330406,4.331332954493436,1.0498650175603954
bigram,0,0,29653,37,30,36,30,3.4584901293085233,4.107180524865786,0.6486903955572627
bigram,0,0,11020,19,9,19,9,4.632077466500433,4.213126920991474,-0.4189505455089586
bigram,0,0,15816,18,15,18,15,4.962070690260993,4.549282217025757,-0.4127884732352358
bigram,0,0,16939,19,17,19,17,3.622613128862883,4.652275367722134,1.0296622388592511
bigram,0,0,18145,33,26,31,26,4.028797404897032,4.300188346551015,0.2713909416539826
bigram,0,0,11544,19,21,17,21,3.8188213811893212,3.3212179839611053,-0.4976033972282159
bigram,0,0,23930,11,5,8,5,4.1229172999208625,3.0000207901000975,-1.122896509820765
bigram,0,0,11109,21,23,17,23,3.887726982434591,4.032095475582932,0.14436849314834133
bigram,0,0,18559,505,482,488,464,4.1092157732226005,4.162695896627736,0.053480123405135416
bigram,0,0,19886,15,7,13,7,3.8160330526530744,7.738707406180246,3.9226743535271713
bigram,0,0,19946,17,26,17,26,4.347342981573413,4.062479481101036,-0.28486350047237696
bigram,0,0,5086,28,50,20,50,3.0847153084884797,3.592987676337361,0.5082723678488814
bigram,0,0,20887,32,55,23,55,3.5276129939593375,4.491601905428615,0.9639889114692775
bigram,0,0,17887,41,21,41,21,4.439355796066726,2.7900481377083843,-1.649307658358342
bigram,0,0,29594,53,44,53,43,4.266486862920365,3.9675788542425092,-0.2989080086778557
bigram,0,0,11929,6,6,6,6,5.54036009311676,4.581543376048406,-0.9588167170683546
bigram,0,0,32322,6,8,5,8,3.4698484738667807,5.511538952589035,2.0416904787222543
bigram,0,0,18012,25,13,25,13,4.414661400914192,4.1914261143941145,-0.22323528652007774
bigram,0,0,18411,25,28,25,28,3.0794802302122117,3.6753437433923994,0.5958635131801877
bigram,0,0,32698,18,20,18,20,4.967158590753816,4.111789385462179,-0.8553692052916366
bigram,0,0,22510,41,53,40,51,4.316286204246486,4.140007847322608,-0.17627835692387794
bigram,0,0,12816,64,67,63,65,4.064186891413556,3.890117225068595,-0.1740696663449608
bigram,0,0,17856,16,5,14,5,4.429225109517574,4.490706788003445,0.06148167848587072
bigram,0,0,29061,21,14,21,14,5.361005746182942,4.9233536742893715,-0.43765207189357014
bigram,0,0,6124,28,24,28,24,3.4902146221970076,4.174219777186711,0.6840051549897037
bigram,0,0,30098,32,36,32,36,4.82099222909892,3.6163441319432525,-1.2046480971556672
bigram,0,0,9436,10,6,7,6,6.08151490688324,4.481703917185466,-1.5998109896977741
bigram,0,0,17172,24,21,24,21,4.091348963363998,4.94364918697448,0.8523002236104817
bigram,0,0,13001,436,395,429,386,4.06353537397755,4.420451695086579,0.35691632110902916
bigram,0,0,9437,25,30,25,30,4.576056456100195,4.208059738079707,-0.36799671802048817
bigram,0,0,21945,13,16,13,16,3.3273117588116574,3.694664642214775,0.36735288340311767
bigram,0,0,12680,27,16,27,16,3.93141779305491,5.899587474763393,1.9681696817084835
bigram,0,0,16564,12,16,12,16,3.8657849902908006,2.757630794440047,-1.1081541958507537
bigram,0,0,8783,40,41,40,41,4.578498527780175,4.400417131303651,-0.1780813964765242
bigram,0,0,11379,12,12,12,12,4.405317722509305,4.847911889354388,0.44259416684508324
bigram,0,0,11781,21,23,21,23,4.284558600790444,5.4353083786757095,1.1507497778852658
bigram,0,0,1716,18,19,17,19,4.838278474493159,4.217222489808735,-0.6210559846844239
bigram,0,0,26471,23,14,23,13,3.944941899050837,3.642607002918209,-0.30233489613262776
bigram,0,0,22374,15,21,15,21,4.037592715024948,3.867978667042085,-0.16961404798286273
bigram,0,0,16540,8,25,8,24,4.352667506085709,5.071496317386627,0.7188288113009182
bigram,0,0,2150,21,20,21,20,4.137085169315382,4.39852892337367,0.2614437540582877
bigram,0,0,11727,45,38,45,38,4.297634074333796,4.159196098114511,-0.13843797621928555
bigram,0,0,20274,9,12,9,12,4.636315213309394,3.474105308453242,-1.162209904856152
bigram,0,0,11705,22,25,21,25,5.120122303212569,4.669801035523415,-0.45032126768915415
