branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,2701,80,56,80,56,4.15503558376804,5.214372508029295,1.0593369242612551
bigram,0,0,2214,87,97,87,97,4.9816251871050286,3.9865450337529182,-0.9950801533521103
bigram,0,0,1927,107,120,107,120,4.269721236498265,4.5274599988634385,0.25773876236517346
bigram,0,0,8064,85,103,84,101,4.560073458008906,4.3527793842684295,-0.20729407374047693
bigram,0,0,6350,41,57,41,57,4.010885965442512,4.86783939030577,0.8569534248632582
bigram,0,0,5050,78,55,76,55,4.36903490315681,4.418427498706363,0.04939259554955289
bigram,0,0,3607,85,86,85,86,4.020241702654783,4.650172046694341,0.6299303440395585
bigram,0,0,1702,60,54,59,54,4.621967101407548,4.406108484775932,-0.21585861663161587
bigram,0,0,7897,67,63,61,60,4.582330871401216,4.875878602975891,0.29354773157467484
bigram,0,0,5887,67,53,67,53,4.475633755520875,4.3655278185417625,-0.11010593697911286
bigram,0,0,3150,59,63,59,63,4.616324446314031,4.434705502045939,-0.18161894426809155
bigram,0,0,2554,85,71,85,71,4.462203050974537,4.4975378060726525,0.035334755098115345
bigram,0,0,1713,50,64,50,64,4.45944778719917,4.190956317070231,-0.2684914701289385
bigram,0,0,5553,79,56,79,56,4.30969835769857,4.170844335750319,-0.13885402194825147
bigram,0,0,8041,61,53,61,53,4.08478987041754,4.18069659763912,0.09590672722158011
bigram,0,0,5626,94,79,91,79,4.814023878980191,4.27928579909892,-0.5347380798812704
bigram,0,0,56,107,112,104,112,4.522247046382638,4.519343966651442,-0.002903079731196634
bigram,0,0,5000,58,53,58,53,4.456768862903118,4.175001725554466,-0.2817671373486519
bigram,0,0,5490,54,70,54,69,4.429513305005255,4.696898334313716,0.2673850293084614
bigram,0,0,5109,39,62,39,62,5.08806702388355,5.775747657423058,0.6876806335395083
bigram,0,0,7537,84,66,82,66,4.635689697082853,5.122438253997119,0.4867485569142662
bigram,0,0,8174,103,93,103,92,4.228491976857185,4.670524181617845,0.4420322047606593
bigram,0,0,6831,77,104,77,103,4.586480381995343,4.409738476477707,-0.1767419055176358
bigram,0,0,7258,36,35,36,35,4.560152119232549,4.894405410791348,0.3342532915587997
bigram,0,0,7685,74,54,74,54,5.013927304412465,4.597650653648156,-0.416276650764309
bigram,0,0,2018,52,93,52,92,4.869178394885519,3.7976092712412917,-1.071569123644227
bigram,0,0,2207,63,74,62,74,4.091142132420034,4.43918698089751,0.3480448484774765
bigram,0,0,2820,187,149,185,149,4.054049375156977,4.042743896199828,-0.011305478957148729
bigram,0,0,739,20,49,20,49,3.4414643592434,4.342379867839777,0.9009155085963769
bigram,0,0,7249,49,43,49,43,4.576034210774363,5.4226659515569375,0.8466317407825743
bigram,0,0,971,84,50,84,50,4.163045762183001,4.816167187690735,0.6531214255077344
bigram,0,0,7323,84,54,84,54,4.595829553547359,4.6793484945223165,0.08351894097495727
bigram,0,0,6435,50,56,50,54,4.625478278519585,4.3049378754304986,-0.3205404030890868
bigram,0,0,7445,80,47,78,47,4.6167086338624355,4.66999841576561,0.05328978190317457
bigram,0,0,303,110,94,109,94,3.7120030571232996,4.505475041397075,0.7934719842737752
bigram,0,0,2223,98,111,98,111,4.228060121134836,4.537979960894665,0.3099198397598295
bigram,0,0,6047,67,63,67,63,4.600155074399576,4.615825193741965,0.01567011934238849
bigram,0,0,6175,75,61,75,61,4.522288434301639,4.471204021182216,-0.05108441311942258
bigram,0,0,568,57,48,57,48,4.117345989796153,4.732873231405392,0.6155272416092394
bigram,0,0,4641,68,116,68,104,4.457160895070581,4.299357640023087,-0.1578032550474946
bigram,0,0,7973,37,45,37,45,4.311100581711209,4.399817828709881,0.08871724699867212
bigram,0,0,672,38,55,38,54,4.549245400648368,4.193192054661499,-0.35605334598686866
bigram,0,0,2577,68,57,68,57,4.799448899924755,4.257726748567891,-0.541722151356864
bigram,0,0,6308,86,73,84,73,4.23467087483732,4.727260221522269,0.4925893466849489
bigram,0,0,4656,70,76,70,75,4.582833642266425,4.395033397668923,-0.18780024459750155
bigram,0,0,4674,80,60,80,59,4.392131302203052,4.720934809744358,0.3288035075413065
bigram,0,0,7944,81,77,81,75,4.747953023267105,4.553611570938986,-0.1943414523281195
bigram,0,0,3089,132,108,132,108,4.686136933064765,4.8588417297794,0.17270479671463512
bigram,0,0,4575,80,79,80,77,4.389283791920752,4.382212316688103,-0.007071475232648616
bigram,0,0,5744,73,98,73,98,4.152843610192202,4.399792186637309,0.24694857644510648
bigram,0,0,2383,95,93,95,93,5.215894228768976,4.406473557399686,-0.8094206713692902
bigram,0,0,1311,52,66,52,66,4.345187836546057,4.303235420054107,-0.041952416491949585
