branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,58680,99,111,99,109,3.628920816073213,4.3973197179871635,0.7683989019139505
bigram,0,0,51598,35,37,35,37,3.9093437179856534,4.334278969345866,0.4249352513602127
bigram,0,0,6322,48,53,47,53,3.6287831794846475,4.151893051165454,0.5231098716808069
bigram,0,0,5514,22,6,2,6,5.574794162403453,3.73153954744339,-1.8432546149600633
bigram,0,0,34822,14,7,13,7,3.7841857884611403,3.9844553683485304,0.20026957988739014
bigram,0,0,12568,15,13,15,13,4.488695070892573,4.482256346024,-0.006438724868572443
bigram,0,0,9204,13,15,13,15,4.369838801427529,4.222903613249461,-0.14693518817806872
bigram,0,0,18826,21,21,21,21,3.391318922507621,4.317108388286475,0.9257894657788541
bigram,0,0,50522,573,526,557,510,3.997789242559482,4.403792678754023,0.40600343619454105
bigram,0,0,52402,16,13,16,13,2.7182366277556866,3.7357179522514343,1.0174813244957477
bigram,0,0,32320,31,41,31,41,3.720524056544227,4.026096675272395,0.30557261872816843
bigram,0,0,63865,5,9,5,9,3.2085153102874755,3.412766052616967,0.2042507423294917
bigram,0,0,9208,8,5,8,5,3.262678120576311,2.3412732005119326,-0.9214049200643784
bigram,0,0,18448,15,9,15,9,4.306769752502442,3.8124056168728404,-0.49436413562960135
bigram,0,0,7823,55,24,23,24,2.886944105364488,4.407149133253067,1.5202050278885788
bigram,0,0,30675,6,9,6,9,4.65194375316302,5.396248817443848,0.7443050642808275
bigram,0,0,19595,71,52,71,52,3.9567590615657586,4.005339469814387,0.04858040824862808
bigram,0,0,49298,49,61,49,59,3.6459884214956237,4.4315516035393125,0.7855631820436888
bigram,0,0,49030,9,20,9,19,3.7679299778408475,4.387506794705405,0.6195768168645572
bigram,0,0,63221,4,3,4,3,4.071342885494232,3.4354936281840005,-0.6358492573102317
bigram,0,0,55245,75,67,75,67,3.7721641578649483,3.782261347203055,0.01009718933810655
bigram,0,0,32435,187,201,186,198,3.6095368987378724,4.145408868464227,0.535871969726355
bigram,0,0,62364,20,19,20,19,4.383179152430967,4.06242975043623,-0.32074940199473634
bigram,0,0,64757,35,44,35,43,3.938617490231991,3.7564392009201337,-0.1821782893118571
bigram,0,0,15554,239,257,237,251,4.322711310816717,4.233961402539227,-0.08874990827749052
bigram,0,0,12377,15,16,15,16,4.699194852511088,5.904638737440109,1.2054438849290214
bigram,0,0,41653,8,3,8,3,3.3397412577469368,4.479230642318726,1.1394893845717888
bigram,0,0,10724,21,15,21,15,3.719970880519776,4.634678504864374,0.9147076243445982
bigram,0,0,39259,15,21,15,21,3.8686225868349235,4.044517936185002,0.17589534935007878
bigram,0,0,24029,388,339,378,332,4.05338468346513,4.317666509512202,0.26428182604707207
bigram,0,0,35468,10,5,10,5,4.909005427360535,2.9649842619895934,-1.9440211653709416
bigram,0,0,50401,29,22,29,22,4.8164882711295425,3.854584200815721,-0.9619040703138215
bigram,0,0,61945,476,408,468,406,3.877092458074301,4.17787188697862,0.3007794289043191
bigram,0,0,38883,370,318,365,311,4.063184221877521,3.929277003698801,-0.1339072181787202
bigram,0,0,31959,34,20,34,20,3.622649086516022,3.9237270176410677,0.3010779311250458
bigram,0,0,41564,86,84,86,83,3.715760197833693,4.251835372986361,0.5360751751526678
bigram,0,0,40279,17,10,15,10,4.154253372374703,3.025838600768111,-1.1284147716065922
bigram,0,0,22748,18,15,13,15,3.7310958289437823,4.551007152053838,0.8199113231100559
bigram,0,0,48266,12,13,12,13,4.662554303805034,4.379519146222335,-0.2830351575826988
bigram,0,0,36002,10,11,10,11,3.5433045268058776,3.997520615854724,0.45421608904884625
bigram,0,0,39331,13,18,13,18,4.19686321914196,4.226354724831051,0.029491505689090758
bigram,0,0,38764,16,13,16,13,3.777464832412079,3.8728413675114726,0.09537653509939359
bigram,0,0,21956,7,6,7,6,4.66641936983381,4.185059768458207,-0.48135960137560296
bigram,0,0,4007,25,40,25,40,3.202284847199917,4.324116206594044,1.1218313593941271
bigram,0,0,10020,21,14,21,14,4.585857797236669,4.050784011770572,-0.5350737854660972
bigram,0,0,11699,17,14,17,14,2.83164748023538,4.720589266291687,1.8889417860563067
bigram,0,0,3851,127,149,126,147,3.7109714456901415,4.159476581297584,0.44850513560744254
bigram,0,0,44546,84,109,80,108,3.4002684313295286,3.8022552478733824,0.4019868165438538
bigram,0,0,50026,78,70,65,69,4.40399371392022,4.2462358747725375,-0.15775783914768216
bigram,0,0,630,103,99,91,99,3.453523843353942,4.731597773119574,1.2780739297656325
bigram,0,0,2197,19,5,4,5,3.9961210050080953,3.3997671365737916,-0.5963538684343037
bigram,0,0,56924,15,10,15,10,3.762992811340761,5.241435340046882,1.4784425287061214
bigram,0,0,33896,7,9,7,9,5.178784949438913,5.294768147998386,0.1159831985594737
bigram,0,0,32652,5,8,5,8,4.428371831774712,3.738365277647972,-0.6900065541267395
bigram,0,0,61832,9,6,8,6,2.753630771456907,3.5346451674898467,0.7810143960329397
bigram,0,0,13397,8,6,7,6,3.6722833551466465,5.2255353927612305,1.553252037614584
bigram,0,0,16956,68,55,68,55,3.5676183418382768,4.3109140764583245,0.7432957346200477
bigram,0,0,61900,52,48,49,48,3.3253702093204014,3.8747208773330235,0.5493506680126221
bigram,0,0,2883,21,16,19,16,4.138442291966861,4.412148712202907,0.27370642023604574
bigram,0,0,48371,23,12,17,12,3.9933837629290316,5.247951616843541,1.2545678539145095
bigram,0,0,23692,24,14,23,14,3.823543210824331,3.0114225668034384,-0.8121206440208923
bigram,0,0,45648,10,7,9,7,4.877231121063232,3.4238223007747104,-1.453408820288522
bigram,0,0,40285,17,12,14,12,4.748177850947661,3.159915581345558,-1.5882622696021027
bigram,0,0,31842,33,26,32,25,3.7217414035941614,4.192359085266407,0.4706176816722456
bigram,0,0,31017,20,12,20,12,5.48174092322588,2.8622098614772162,-2.619531061748664
bigram,0,0,51710,8,3,8,3,2.7311631496995687,6.184130350748698,3.4529672010491295
bigram,0,0,38111,8,7,8,7,3.4227894954383373,4.24874290398189,0.8259534085435529
bigram,0,0,13808,89,95,88,94,3.975809120871336,4.601240486651659,0.6254313657803232
bigram,0,0,25512,8,8,8,8,3.808547355234623,5.36747619509697,1.5589288398623466
bigram,0,0,60359,48,52,47,52,3.5359818616028256,3.5792856386844787,0.043303777081653116
bigram,0,0,21546,9,7,8,7,6.2217431333329944,3.2352747496749674,-2.986468383658027
bigram,0,0,57563,10,10,10,10,4.571823590993882,3.210805630683899,-1.3610179603099826
bigram,0,0,61818,5,8,3,8,2.1085339322686196,5.65397982294985,3.5454458906812305
bigram,0,0,6070,7,26,7,26,4.537645220756531,4.019070263092335,-0.518574957664196
bigram,0,0,12733,9,10,9,10,2.934617126153575,4.137129402160644,1.2025122760070692
bigram,0,0,16433,23,24,19,24,4.08353776251486,4.118739717329542,0.035201954814682246
bigram,0,0,48225,26,16,21,16,3.027665085230882,3.285194863412471,0.25752977818158884
bigram,0,0,18959,14,2,5,2,6.635240886892591,4.845430433750153,-1.7898104531424384
bigram,0,0,28016,6,5,6,5,4.24410228493313,5.109964811801911,0.8658625268687805
bigram,0,0,64955,7,11,7,11,4.358228125742504,4.725528142668984,0.36730001692647996
bigram,0,0,13335,5,9,4,9,3.262970769405365,3.9274491798682396,0.6644784104628747
bigram,0,0,35901,1,2,1,2,4.424169540405273,2.569569945335388,-1.8545995950698853
bigram,0,0,38946,64,65,63,65,4.459831559142913,4.863644585529199,0.40381302638628647
bigram,0,0,33778,20,23,20,23,4.5941202044487,3.651805115458758,-0.9423150889899419
bigram,0,0,29689,10,4,10,4,5.194496174529195,3.691875013988465,-1.5026211605407296
bigram,0,0,3041,3,3,2,3,7.636995315551758,5.214552402496338,-2.42244291305542
bigram,0,0,15229,8,5,7,5,3.7880945429205894,6.609164750576019,2.8210702076554295
bigram,0,0,43105,5,3,5,3,2.689243033528328,2.937511516114076,0.24826848258574818
bigram,0,0,51925,4,2,4,2,4.846235811710358,3.5010217428207397,-1.345214068889618
bigram,0,0,25225,12,16,10,16,4.009448180596034,5.621886484324932,1.612438303728898
bigram,0,0,25001,18,9,18,9,3.9478350788768797,3.397122197681003,-0.5507128811958766
bigram,0,0,39584,19,15,19,15,3.5366805858885577,4.590438026531289,1.0537574406427312
bigram,0,0,39699,55,42,55,42,4.411015408858657,4.520612818854196,0.1095974099955388
bigram,0,0,34610,5,5,5,5,4.133423796296119,5.0106452332111076,0.8772214369149882
bigram,0,0,41148,5,10,5,10,3.5573485672473906,2.6648205319419502,-0.8925280353054403
bigram,0,0,18198,10,9,10,9,4.1740772247314455,4.735529109835625,0.5614518851041792
bigram,0,0,707,8,22,8,22,6.101278856396675,4.124142442745241,-1.9771364136514338
bigram,0,0,18016,23,40,23,40,4.137745670650316,4.974882121011615,0.8371364503612986
bigram,0,0,18866,13,8,13,8,3.812681805342436,3.9355722405016422,0.12289043515920639
bigram,0,0,45986,4,2,4,2,3.9087031297385693,8.300206184387207,4.391503054648638
bigram,0,0,2885,86,102,85,102,3.8750638477585473,3.717252486262142,-0.1578113614964054
bigram,0,0,62389,66,40,66,40,4.398009862412106,3.9318008396230653,-0.46620902278904097
bigram,0,0,35213,229,216,224,213,4.243381989452842,4.503590654070852,0.26020866461800995
bigram,0,0,50804,2284,2313,2147,2166,3.9712744668782163,4.129161838288355,0.15788737141013875
bigram,0,0,7167,172,190,171,189,4.406200425220155,4.519122496656502,0.1129220714363468
bigram,0,0,47342,10,2,10,2,5.576158511638641,3.9911742210388184,-1.5849842905998228
bigram,0,0,4472,17,13,17,13,3.6432638729319855,3.906152787689979,0.2628889147579936
bigram,0,0,57300,284,312,276,305,3.4935793419217718,4.032256385590131,0.538677043668359
bigram,0,0,42695,50,28,49,27,3.128685840583639,3.3697309717535973,0.24104513116995818
bigram,0,0,42074,14,13,14,13,3.139460293043937,3.4103531000705867,0.27089280702664986
bigram,0,0,28270,2,4,2,4,2.747643530368805,2.3431970993988216,-0.40444643096998334
bigram,0,0,45996,16,7,12,7,5.893503489904106,3.8865715180124556,-2.00693197189165
bigram,0,0,43222,39,36,35,36,3.6839403682030163,3.3242613760392286,-0.35967899216378774
bigram,0,0,26037,38,31,37,31,3.1889657200265087,4.409841084529856,1.2208753645033474
bigram,0,0,14399,90,115,85,104,4.140143216679584,4.356745240902123,0.2166020242225395
bigram,0,0,60507,9,3,9,3,3.553064849641588,5.198854764302571,1.6457899146609831
bigram,0,0,2750,11,3,11,3,4.786342783407732,7.351014773050944,2.5646719896432124
bigram,0,0,63693,29,18,25,18,4.365289129573723,4.927517281638251,0.5622281520645283
bigram,0,0,6565,15,1,14,1,3.752973853982985,7.556082248687744,3.803108394704759
bigram,0,0,5441,14,6,14,6,4.059780594257712,5.233742753664653,1.1739621594069405
bigram,0,0,56407,5,1,5,1,4.471625566482544,0.15497009456157684,-4.316655471920967
bigram,0,0,51398,12,31,10,31,4.0967262590614455,4.701716211053633,0.6049899519921871
bigram,0,0,13688,9,3,9,3,4.064955910046895,6.318734327952067,2.2537784179051723
bigram,0,0,42342,65,75,65,75,3.4752983921032303,4.3354985717435675,0.8602001796403371
bigram,0,0,47226,18,1,9,1,2.618958712005729,2.255986452102661,-0.36297225990306803
bigram,0,0,50094,62,77,62,77,3.872783248162558,4.131863754913558,0.25908050675100025
bigram,0,0,38612,26,17,26,17,4.057888283179357,3.6713341684902416,-0.38655411468911494
bigram,0,0,44414,9,14,8,14,5.022406975428264,3.5111881515809467,-1.511218823847317
bigram,0,0,58708,20,13,18,13,3.9901315182913093,4.398171413403291,0.40803989511198147
bigram,0,0,47705,10,7,8,7,5.249912452697754,3.63292153232864,-1.6169909203691142
bigram,0,0,21690,10,6,8,6,3.0205470538698136,3.1680742502212524,0.14752719635143885
bigram,0,0,19860,15,15,14,15,3.8595630375047523,3.7485629903773465,-0.11100004712740574
bigram,0,0,59406,6,2,3,2,4.313508172829946,4.389313951134682,0.07580577830473612
bigram,0,0,39693,12,12,9,12,2.4841597767857215,3.735340379178524,1.2511806023928025
bigram,0,0,49364,9,4,8,4,2.4647582603825464,3.438297687796876,0.9735394274143294
bigram,0,0,13486,6,8,5,8,3.5562785615523658,3.2989053623750806,-0.2573731991772852
bigram,0,0,20751,11,11,6,11,2.4259784763509575,4.208188092844053,1.7822096164930956
bigram,0,0,34408,5,6,4,6,5.356693410873413,3.507203221321106,-1.8494901895523075
bigram,0,0,37607,7,6,5,6,3.921813436916896,3.6960121790568032,-0.22580125786009297
bigram,0,0,20452,56,41,50,41,4.321336176878374,4.0099154371841355,-0.31142073969423834
bigram,0,0,36848,13,3,7,3,5.0575493482443,3.1352188621725268,-1.9223304860717731
bigram,0,0,52132,4,5,4,5,5.234101980924606,3.1751993060112,-2.0589026749134063
bigram,0,0,30118,22,12,15,12,2.4492605977310715,4.811612753818433,2.3623521560873613
bigram,0,0,28122,10,5,8,5,3.868618633411825,5.330335354804992,1.4617167213931674
bigram,0,0,29657,7,10,5,10,5.257653883525303,3.2247504204511643,-2.0329034630741387
bigram,0,0,4123,10,4,8,4,3.316847464442253,4.821470379829407,1.5046229153871535
bigram,0,0,49004,8,12,7,12,3.6756716473028064,4.545029091338317,0.8693574440355105
bigram,0,0,10229,39,25,35,25,4.003105795154204,3.9203432052209974,-0.08276258993320695
bigram,0,0,45921,986,1009,950,958,4.11247523266682,4.046083922910375,-0.0663913097564448
bigram,0,0,49194,4,6,4,6,6.222501516342163,4.705285171667735,-1.517216344674428
bigram,0,0,48301,11,11,11,11,2.9709992497651414,4.237499237060547,1.2664999872954055
bigram,0,0,1783,6,3,6,3,5.445530613263448,4.922619819641113,-0.5229107936223345
bigram,0,0,7424,7,3,7,3,5.225173115730286,4.03090254465739,-1.194270571072896
bigram,0,0,6682,9,10,9,10,3.120800296543166,3.37871258854866,0.25791229200549415
bigram,0,0,39609,20,12,20,12,3.735739436745644,4.094941819707553,0.3592023829619091
bigram,0,0,22930,13,8,6,8,4.529705937092121,3.9374621137976646,-0.5922438232944565
bigram,0,0,27643,9,9,4,9,4.795101589626736,5.323079749941826,0.5279781603150902
bigram,0,0,5422,14,2,12,2,3.845543691090175,1.4776768684387207,-2.3678668226514543
bigram,0,0,62837,38,7,22,7,4.151528326782251,5.3250912598201205,1.1735629330378696
bigram,0,0,10220,40,20,24,20,2.312747356807813,3.4566122934222223,1.1438649366144094
bigram,0,0,6553,7,14,7,14,5.286911738770349,4.411786885133812,-0.875124853636537
bigram,0,0,26040,15,5,15,5,5.013509549697241,3.625607764720917,-1.3879017849763238
bigram,0,0,4429,24,14,24,14,3.692511710105464,3.7665171567350626,0.07400544662959874
bigram,0,0,13527,6,4,5,4,5.424177090326945,8.501179099082947,3.0770020087560015
bigram,0,0,13913,7,10,7,10,2.3735340152468,3.5090690955519674,1.1355350803051674
bigram,0,0,34421,11,15,11,15,3.8879987543279473,4.375018109877904,0.4870193555499567
bigram,0,0,19172,38,35,38,35,3.1777000104959465,3.737838771939278,0.5601387614433313
bigram,0,0,17077,4,3,4,3,3.9017598032951355,2.161005894343058,-1.7407539089520774
bigram,0,0,29691,9,6,9,6,4.28558690018124,2.7154672561834254,-1.5701196439978147
bigram,0,0,11011,13,16,13,16,5.258305839047982,3.850821550935507,-1.4074842881124754
bigram,0,0,26133,18,23,18,23,4.854770047797097,3.716369110604991,-1.138400937192106
bigram,0,0,46477,21,21,20,21,4.170766295066902,4.5272473514390486,0.35648105637214655
bigram,0,0,538,15,12,14,12,2.6775496220837036,4.329174570739269,1.6516249486555656
bigram,0,0,6372,99,104,98,104,3.832720296286535,4.305668478330167,0.4729481820436323
bigram,0,0,36960,11,13,9,13,4.908679574728012,4.242403818545147,-0.6662757561828654
bigram,0,0,43512,4,2,3,2,5.325389266014099,3.352691411972046,-1.9726978540420532
bigram,0,0,61894,9,4,9,4,3.7590583529737263,4.730141222476959,0.971082869503233
bigram,0,0,12124,14,15,14,15,4.064031639221606,4.2236233440538244,0.15959170483221818
bigram,0,0,58885,61,65,61,65,3.925888812261038,4.138527688935685,0.2126388766746472
bigram,0,0,64982,10,20,10,20,4.045275938510895,4.334167109429837,0.2888911709189417
bigram,0,0,2057,7,2,6,2,4.068128091948373,6.357447028160095,2.289318936211722
bigram,0,0,17629,3,8,3,8,4.5287526448567705,4.799105957150459,0.27035331229368875
bigram,0,0,52143,47,49,46,49,4.183539904039749,3.6078090941419405,-0.5757308098978089
bigram,0,0,6961,107,101,105,100,3.972801772881926,3.9443960620279395,-0.028405710853986577
bigram,0,0,45182,24,29,23,29,4.3021811150635285,3.8185714439906437,-0.4836096710728848
bigram,0,0,31514,114,135,112,135,3.9812607113639578,4.202417324697254,0.22115661333329584
bigram,0,0,37833,6,23,6,23,4.62941246603926,3.4421617288304414,-1.1872507372088186
bigram,0,0,44214,16,16,16,16,4.6150486916303635,4.242645447142422,-0.37240324448794127
bigram,0,0,53468,72,96,71,96,3.8433337793168096,4.4462224455385995,0.6028886662217898
bigram,0,0,29515,18,26,18,26,4.917459852165646,4.225413336203649,-0.6920465159619971
bigram,0,0,38975,15,18,15,18,4.910356879234314,3.2582404878404407,-1.6521163913938732
bigram,0,0,56840,10,13,9,13,3.995866651646793,2.904986343418176,-1.0908803082286167
bigram,0,0,11770,4,4,4,4,2.050050988793373,4.464576065540314,2.4145250767469406
bigram,0,0,18877,4,1,4,1,4.034407800063491,2.231916666030884,-1.802491134032607
bigram,0,0,39345,6,7,6,7,4.540169914563497,3.3557484089396894,-1.1844215056238072
bigram,0,0,24809,15,12,15,12,3.4659926030784844,6.522841811180115,3.0568492081016303
bigram,0,0,17323,13,17,13,17,3.300886924450214,3.736641887575388,0.43575496312517403
bigram,0,0,21522,5,5,5,5,6.718620347976684,1.3009429402649402,-5.417677407711745
bigram,0,0,17639,7,10,7,10,5.057857070650373,4.3198489338159565,-0.7380081368344165
bigram,0,0,33807,7,9,7,9,3.710816511219101,5.421646783749263,1.7108302725301616
bigram,0,0,53747,21,6,21,6,4.086373704352549,5.058434044321378,0.972060339968829
bigram,0,0,4378,57,47,56,47,3.6314588379637716,3.884242889728952,0.25278405176518026
bigram,0,0,34583,101,114,101,113,3.8976723316061026,4.253127503654054,0.3554551720479511
bigram,0,0,21640,13,10,12,10,5.757606579707219,5.679412937164306,-0.07819364254291283
bigram,0,0,24506,18,16,17,16,4.1718107884128885,4.0674271155148745,-0.10438367289801409
bigram,0,0,47933,5,3,5,3,5.7925841331481935,3.587221384048462,-2.2053627490997316
bigram,0,0,64355,22,6,16,6,4.169840839479796,4.1374509533246355,-0.03238988615516014
bigram,0,0,28706,13,7,7,7,2.9839995549275327,5.632841953209469,2.648842398281936
bigram,0,0,18743,145,150,143,150,3.921979186567478,4.227306391728732,0.3053272051612539
bigram,0,0,4952,22,24,22,24,4.381428389386698,4.210788458585739,-0.17063993080095852
bigram,0,0,23992,12,40,12,39,2.7762288983600834,3.4788589437433983,0.702630045383315
bigram,0,0,15513,44,31,43,31,3.7461016864134846,3.9735621489103763,0.22746046249689167
bigram,0,0,33998,1,3,1,3,4.046719551086426,3.2856080134709678,-0.761111537615458
bigram,0,0,18599,12,8,8,8,4.175189576330013,3.432260073721409,-0.7429295026086038
bigram,0,0,5878,23,35,21,35,3.8925076723098755,4.158306820644066,0.2657991483341906
bigram,0,0,55928,262,233,258,231,4.0576229222091476,4.21704105319511,0.15941813098596214
bigram,0,0,24334,58,45,58,45,4.593367776038639,4.271526378558741,-0.32184139747989793
bigram,0,0,14352,18,21,18,20,3.844686126394663,3.7016866377421787,-0.14299948865248435
bigram,0,0,17224,9,3,9,3,4.814377678765191,4.868615786234538,0.054238107469346986
bigram,0,0,63039,37,30,36,30,3.6766977003998536,5.045027296741804,1.3683295963419502
bigram,0,0,22693,1619,1516,1539,1453,4.039688619652866,4.1662982573269485,0.12660963767408262
bigram,0,0,7102,103,104,102,104,4.313870892484753,4.212367359683133,-0.10150353280162072
bigram,0,0,60923,27,19,27,19,3.7078110706750995,3.4446340228774046,-0.2631770477976949
bigram,0,0,22753,8,6,8,6,3.0602521784603596,6.074450492858887,3.014198314398527
bigram,0,0,40386,13,8,13,8,4.7343938534076395,2.049698792397976,-2.6846950610096636
bigram,0,0,32577,15,10,15,10,3.3516737267374994,4.22972651720047,0.8780527904629709
bigram,0,0,62421,16,7,16,7,4.153119900263846,3.1600983824048723,-0.9930215178589736
bigram,0,0,11020,16,6,16,6,4.874048359692097,3.3406373461087546,-1.533411013583342
bigram,0,0,48584,16,14,16,14,5.168750613927841,4.005525350570679,-1.1632252633571625
bigram,0,0,49707,8,5,8,5,3.2129768058657646,5.20774097442627,1.994764168560505
bigram,0,0,50913,8,5,6,5,4.162486091256142,4.367305946350098,0.20481985509395617
bigram,0,0,11544,10,6,8,6,3.1851359223015607,3.4341322630643845,0.24899634076282373
bigram,0,0,56698,8,2,5,2,4.393786311149597,2.881703734397888,-1.512082576751709
bigram,0,0,43877,17,16,13,16,3.589297722367679,3.716511800216722,0.1272140778490427
bigram,0,0,18559,474,453,459,438,3.9370249521572895,4.113393293214388,0.17636834105709864
bigram,0,0,19886,12,5,10,5,3.5779153406620026,7.773393535614014,4.1954781949520115
bigram,0,0,19946,13,15,13,15,3.794356177919186,4.41036673784256,0.6160105599233741
bigram,0,0,5086,26,48,18,48,3.331109708604904,3.4586108435178176,0.12750113491291337
bigram,0,0,20887,31,51,22,51,2.978874105419363,4.483832029657303,1.50495792423794
bigram,0,0,50655,24,6,24,6,4.522026049594085,5.529123028119405,1.00709697852532
bigram,0,0,29594,7,2,7,2,4.080595288957868,0.6352701485157013,-3.4453251404421668
bigram,0,0,11929,2,2,2,2,3.0009407997131348,6.482771396636963,3.481830596923828
bigram,0,0,32322,4,4,3,4,4.977389231324196,4.281292110681534,-0.696097120642662
bigram,0,0,18012,20,11,20,11,4.438721745461225,4.5638538002967834,0.12513205483555812
bigram,0,0,18411,14,15,14,15,3.6678649048720087,3.5784054438273114,-0.08945946104469726
bigram,0,0,32698,17,17,17,17,5.165284168906082,3.9745639779550186,-1.1907201909510632
bigram,0,0,55278,40,51,39,49,4.299376639537513,4.070892726673799,-0.22848391286371417
bigram,0,0,45584,57,62,56,61,3.770649710759978,4.016695759972208,0.24604604921223006
bigram,0,0,17856,11,4,9,4,4.869098349051042,3.744700377807021,-1.1243979712440213
bigram,0,0,29061,19,13,19,13,5.1491136221509235,4.477151665621652,-0.6719619565292714
bigram,0,0,38892,26,24,26,24,3.384968532106051,4.182995388284326,0.7980268561782746
bigram,0,0,30098,22,22,22,22,4.648502048020336,3.4769714494997803,-1.1715305985205555
bigram,0,0,9436,10,6,7,6,4.721357274055481,3.7779423197110495,-0.9434149543444312
bigram,0,0,49940,11,8,11,8,2.7195986992612067,5.071735441684723,2.3521367424235162
bigram,0,0,45769,422,387,415,378,3.962144477769199,4.3075932981803415,0.34544882041114233
bigram,0,0,42205,17,21,17,21,4.0109293734764355,3.8906418482462564,-0.12028752523017916
bigram,0,0,21945,5,4,5,4,1.5593701958656312,4.0012378096580505,2.4418676137924193
bigram,0,0,12680,11,10,11,10,4.238487310763131,5.690326845645904,1.4518395348827733
bigram,0,0,49332,9,13,9,13,4.230121572812398,2.408464879925864,-1.8216566928865339
bigram,0,0,41551,33,34,33,34,4.258555994340868,3.9836324464858457,-0.27492354785502204
bigram,0,0,44147,7,8,7,8,3.606853054370731,5.02917705476284,1.4223240003921092
bigram,0,0,11781,18,12,18,12,3.7130783410328956,3.9547214806079865,0.24164313957509087
bigram,0,0,1716,14,9,13,9,4.297703176204648,4.70101883676317,0.40331566055852264
bigram,0,0,59239,9,6,9,6,2.8882080051634045,2.175543513110218,-0.7126644920531864
bigram,0,0,22374,12,12,12,12,3.783003612111012,3.407231750587622,-0.3757718615233898
bigram,0,0,16540,8,10,8,10,4.4809805020922795,5.158634746074677,0.6776542439823974
bigram,0,0,2150,15,16,15,16,3.461725104476015,4.993299242851208,1.531574138375193
bigram,0,0,11727,38,32,38,32,3.7910944032666616,4.128249347500969,0.33715494423430714
bigram,0,0,20274,6,4,6,4,5.250867545604706,0.8406887911260128,-4.410178754478693
bigram,0,0,44473,18,19,17,19,4.929155511315912,4.089061999007275,-0.8400935123086368
bigram,0,0,32935,22,11,21,11,4.1395007498901,4.636240392923355,0.4967396430332549
bigram,0,0,56755,13,14,12,14,4.258835191910084,5.066613299506051,0.8077781075959676
bigram,0,0,15415,9,11,8,11,3.0433584087424808,4.584369588981975,1.5410111802394941
bigram,0,0,40970,16,1,16,1,5.9402302778325975,1.3222026824951172,-4.61802759533748
