branch,layer,hash,row,train_tokens,val_tokens,distinct_contexts_train,distinct_contexts_val,train_mean,val_mean,gap
bigram,0,0,77794,189,155,176,148,3.793781591191883,4.20841416142235,0.4146325702304665
bigram,0,0,120477,34,5,31,5,4.678335337516139,5.9564111709594725,1.2780758334433333
bigram,0,0,65969,8,12,5,12,5.297104671597481,4.449590131640434,-0.8475145399570465
bigram,0,0,2641,1,6,1,6,1.2934831380844116,4.276838605602582,2.9833554675181704
bigram,0,0,63547,12,9,12,9,3.677256559332212,5.356140626801385,1.678884067469173
bigram,0,0,58680,98,109,98,107,3.6281064866604855,4.600809978671508,0.9727034920110227
bigram,0,0,117134,33,36,33,36,3.9199744696961716,4.564456609595153,0.6444821398989813
bigram,0,0,6322,45,52,44,52,3.656898840337009,4.143647114137331,0.4867482738003224
bigram,0,0,71050,21,3,1,3,7.754662422906785,5.4370691776275635,-2.3175932452792214
bigram,0,0,12568,11,9,11,9,5.31181805648587,4.798123690817091,-0.5136943656687789
bigram,0,0,9204,11,14,11,14,4.265625369142402,4.263206422328949,-0.0024189468134530046
bigram,0,0,50522,571,524,555,509,4.065965592707705,4.47648659312097,0.4105210004132642
bigram,0,0,117938,15,12,15,12,2.545854213088751,4.176435341437657,1.6305811283489065
bigram,0,0,32320,15,22,15,22,3.5045521736145018,4.490493113683029,0.9859409400685273
bigram,0,0,129401,4,8,4,8,3.2674754858016968,3.97142094373703,0.7039454579353333
bigram,0,0,9208,7,3,7,3,2.336538107001356,2.1670342286427817,-0.16950387835857406
bigram,0,0,83984,9,6,9,6,3.1749579906463623,4.369996940096219,1.1950389494498568
bigram,0,0,73359,42,4,11,4,3.423227320749512,4.691270232200623,1.2680429114511105
bigram,0,0,30675,3,4,3,4,3.996276299158732,4.350295305252075,0.35401900609334325
bigram,0,0,19595,70,51,70,51,4.140685257651993,3.8905391039728534,-0.25014615367913917
bigram,0,0,114834,47,60,47,58,3.751075818411451,4.509005817460517,0.757929999049066
bigram,0,0,114566,8,19,8,18,3.83902270719409,4.408850975236611,0.5698282680425208
bigram,0,0,128757,1,1,1,1,4.85385799407959,4.2235026359558105,-0.6303553581237793
bigram,0,0,55245,72,67,72,67,3.767286450126752,4.105436355621622,0.33814990549487023
bigram,0,0,97971,187,195,186,192,3.653440572672334,4.237136524082281,0.5836959514099473
bigram,0,0,62364,15,16,15,16,4.594574960072835,5.066715732216835,0.47214077214399985
bigram,0,0,130293,30,39,30,39,4.152697202190756,4.019440135940945,-0.13325706624981137
bigram,0,0,81090,239,257,237,251,4.355285604608832,4.361514167572962,0.006228562964130546
bigram,0,0,77913,14,15,14,15,5.023271523416042,6.337306507428488,1.3140349840124452
bigram,0,0,107189,6,3,6,3,4.052927366147439,4.51917028427124,0.46624291812380125
bigram,0,0,10724,21,15,21,15,3.6200344998921667,4.554227345188459,0.9341928452962924
bigram,0,0,39259,9,10,9,10,3.0388567147407834,3.8756041049957277,0.8367473902549443
bigram,0,0,89565,387,338,377,331,4.132653319184519,4.371669394306469,0.2390160751219499
bigram,0,0,35468,8,5,8,5,4.653947681188583,3.2219503283500672,-1.4319973528385161
bigram,0,0,115937,20,19,20,19,4.881447542458773,4.137977405990425,-0.743470136468348
bigram,0,0,127481,468,400,462,398,3.961946655502809,4.313134509811062,0.3511878543082525
bigram,0,0,104419,366,306,361,301,4.1441390723457365,4.056561623007939,-0.08757744933779765
bigram,0,0,31959,23,12,23,12,3.8384501252566343,3.9701180458068848,0.13166792055025045
bigram,0,0,107100,86,82,86,81,3.668210926823058,4.377949176969507,0.7097382501464486
bigram,0,0,40279,17,9,15,9,3.8291313578100765,3.1260083942195505,-0.7031229635905261
bigram,0,0,88284,9,9,4,9,3.4252718488375344,4.5845211611853705,1.159249312347836
bigram,0,0,113802,10,13,10,13,4.849827861785888,4.3604063254136305,-0.4894215363722578
bigram,0,0,36002,8,10,8,10,3.7812213003635406,4.084525149967521,0.3033038496039806
bigram,0,0,39331,13,8,13,8,4.082886764636407,4.184434317052364,0.10154755241595748
bigram,0,0,104300,13,11,13,11,4.467344992328435,3.4544428123838524,-1.0129021799445828
bigram,0,0,87492,7,4,7,4,5.401352235249111,4.101934805512428,-1.2994174297366827
bigram,0,0,4007,24,36,24,36,3.2431045696139336,4.786352373480137,1.5432478038662039
bigram,0,0,10020,21,13,21,13,4.87632817881448,4.033851500170735,-0.8424766786437443
bigram,0,0,77235,12,4,12,4,3.3386844346920648,4.514595625922084,1.175911191230019
bigram,0,0,69387,124,147,123,145,3.8166620008724426,4.405534903892652,0.5888729030202091
bigram,0,0,44546,84,105,80,104,3.533924535239792,3.9372642859018274,0.40333975066203553
bigram,0,0,50026,77,69,64,68,4.296419688566987,4.210381607509866,-0.08603808105712041
bigram,0,0,630,102,97,90,97,3.5452745272184485,4.63343725570528,1.0881627284868314
bigram,0,0,2197,18,2,3,2,3.975502093633016,1.9785174131393433,-1.9969846804936728
bigram,0,0,56924,15,10,15,10,3.858109272628402,5.426872166246175,1.5687628936177735
bigram,0,0,99432,2,3,2,3,7.300000429153442,4.963136990865071,-2.336863438288371
bigram,0,0,98188,2,2,2,2,8.276060342788696,3.8927584886550903,-4.383301854133606
bigram,0,0,127368,3,2,2,2,2.7220115661621094,7.45848286151886,4.7364712953567505
bigram,0,0,78933,7,4,6,4,3.672971623284476,5.794253408908844,2.121281785624368
bigram,0,0,16956,62,44,62,44,3.664553298599898,4.08824079432948,0.4236874957295824
bigram,0,0,127436,48,41,45,41,3.5013711637860374,4.537994607891206,1.0366234441051687
bigram,0,0,68419,8,1,6,1,5.56604478508234,2.9163568019866943,-2.649687983095646
bigram,0,0,48371,21,11,15,11,4.301615229142564,5.321481878107244,1.0198666489646806
bigram,0,0,89228,22,5,21,5,3.871995809403333,1.8341605894267559,-2.037835219976577
bigram,0,0,111184,7,6,6,6,5.768017292022705,2.3489072918891907,-3.4191100001335144
bigram,0,0,105821,7,5,4,5,3.6480534161840166,3.9338114261627197,0.28575800997870315
bigram,0,0,31842,31,24,30,23,3.8182448890180356,4.959292924652497,1.1410480356344617
bigram,0,0,96553,10,3,10,3,5.691557583212853,1.3831710418065388,-4.308386541406314
bigram,0,0,117246,6,3,6,3,3.109306583801905,6.382467746734619,3.273161162932714
bigram,0,0,103647,4,3,4,3,4.377759963274002,5.160414695739746,0.782654732465744
bigram,0,0,13808,88,95,87,94,4.000284483195918,4.7218194775185305,0.7215349943226128
bigram,0,0,91048,5,8,5,8,3.715429925918579,6.059128105640411,2.3436981797218324
bigram,0,0,60359,47,51,46,51,3.702833662404025,3.5911306012239232,-0.11170306118010176
bigram,0,0,21546,8,5,7,5,6.7873572409152985,1.6932894244790078,-5.094067816436291
bigram,0,0,57563,7,4,7,4,4.2773047398243635,3.8262114822864532,-0.4510932575379103
bigram,0,0,61818,4,8,2,8,2.403376966714859,6.136381090567738,3.7330041238528793
bigram,0,0,6070,6,19,6,19,4.499611675739288,3.33597515680288,-1.1636365189364084
bigram,0,0,12733,6,4,6,4,2.7644349336624146,3.983228474855423,1.2187935411930084
bigram,0,0,16433,16,19,12,19,4.381245692318771,4.076197276774206,-0.3050484155445652
bigram,0,0,48225,9,4,4,4,3.9083587924639382,6.374824166297913,2.4664653738339744
bigram,0,0,84495,12,1,3,1,7.419595311085383,6.982524871826172,-0.4370704392592115
bigram,0,0,28016,3,2,3,2,4.289893229802449,8.037229537963867,3.747336308161418
bigram,0,0,130491,5,5,5,5,2.9960498929023744,4.369128346443176,1.3730784535408018
bigram,0,0,78871,5,6,4,6,2.893405485153198,4.230619358519713,1.3372138733665153
bigram,0,0,35901,1,1,1,1,5.084515571594238,2.524226427078247,-2.560289144515991
bigram,0,0,104482,64,65,63,65,4.3579757256347875,4.95937078159589,0.6013950559611025
bigram,0,0,33778,18,22,18,22,5.281450986862183,3.8204532543366607,-1.460997732525522
bigram,0,0,95225,9,4,9,4,4.707923769278245,3.7031660634092987,-1.004757705868946
bigram,0,0,3041,3,2,2,2,7.405300776163737,5.541185736656189,-1.8641150395075483
bigram,0,0,15229,4,3,3,3,4.044255197048187,5.64492932955424,1.600674132506053
bigram,0,0,43105,4,2,4,2,2.6162461191415787,4.454768180847168,1.8385220617055893
bigram,0,0,117461,2,2,2,2,4.572691917419434,3.4898897409439087,-1.082802176475525
bigram,0,0,25225,4,2,2,2,4.090805172920227,4.5826544761657715,0.49184930324554443
bigram,0,0,90537,11,9,11,9,3.6381237235936252,3.759593175517188,0.12146945192356284
bigram,0,0,105120,19,14,19,14,3.4346611361435957,4.575066282613469,1.1404051464698735
bigram,0,0,105235,49,40,49,40,4.607314451084453,4.7058975048363205,0.09858305375186749
bigram,0,0,34610,5,3,5,3,3.4450109586119653,6.562502543131511,3.1174915845195454
bigram,0,0,106684,4,10,4,10,4.0078369081020355,2.619855078496039,-1.3879818296059967
bigram,0,0,83734,9,7,9,7,4.143422590361701,5.7610781363078525,1.6176555459461515
bigram,0,0,707,4,19,4,19,7.338437438011169,4.314164388728769,-3.0242730492824004
bigram,0,0,83552,15,22,15,22,3.839982083439827,4.0941870632285084,0.2542049797886814
bigram,0,0,84402,7,5,7,5,4.911931548799787,2.404473516345024,-2.507458032454763
bigram,0,0,111522,4,1,4,1,4.283086530864239,9.1909818649292,4.9078953340649605
bigram,0,0,2885,85,100,84,100,3.89168146867442,4.071861351178959,0.1801798825045391
bigram,0,0,127925,62,38,62,38,4.537825589458788,4.280511452779664,-0.25731413667912406
bigram,0,0,35213,217,210,213,208,4.302043645028969,4.583272924148436,0.2812292791194668
bigram,0,0,50804,2284,2311,2147,2164,3.9957398496492837,4.237137537725474,0.2413976880761899
bigram,0,0,72703,168,190,167,189,4.331692344786244,4.609895058553114,0.2782027137668699
bigram,0,0,47342,9,2,9,2,4.801768369144863,4.436300754547119,-0.365467614597744
bigram,0,0,70008,16,10,16,10,3.7739020586013794,4.270739875733852,0.496837817132473
bigram,0,0,122836,282,311,274,304,3.6089823184392897,4.126349691481518,0.5173673730422279
bigram,0,0,108231,41,25,40,24,3.4419412846767865,3.2538675928115843,-0.18807369186520217
bigram,0,0,107610,13,12,13,12,3.3102476734381456,3.9327713598807654,0.6225236864426198
bigram,0,0,28270,1,2,1,2,5.024461269378662,2.8520150035619736,-2.1724462658166885
bigram,0,0,45996,9,5,5,5,7.301302256683509,4.6621486186981205,-2.6391536379853884
bigram,0,0,108758,34,35,30,35,3.5501087005524075,3.1959403443416314,-0.354168356210776
bigram,0,0,26037,38,29,37,29,3.267036638933381,4.548948211386671,1.2819115724532901
bigram,0,0,79935,90,78,85,78,4.268241137655625,4.331119215521866,0.062878077866241
bigram,0,0,60507,6,2,6,2,3.309689631064733,3.4256762266159058,0.11598659555117274
bigram,0,0,2750,6,1,6,1,4.248507022857666,6.820207595825195,2.5717005729675293
bigram,0,0,129229,27,16,23,16,4.545997138928484,5.151459170039743,0.6054620311112595
bigram,0,0,6565,7,1,6,1,4.964362297739301,5.467116832733154,0.5027545349938531
bigram,0,0,70977,6,3,6,3,5.3659520496924715,3.013028899828593,-2.3529231498638787
bigram,0,0,121943,5,1,5,1,3.7771273136138914,0.013092857785522938,-3.7640344558283685
bigram,0,0,116934,5,16,3,16,4.386357140541077,3.932959962170571,-0.45339717837050575
bigram,0,0,13688,6,2,6,2,4.3700597286224365,5.898181676864624,1.5281219482421875
bigram,0,0,42342,61,68,61,68,3.3891479843563292,4.623753248001723,1.2346052636453937
bigram,0,0,47226,14,1,5,1,2.4588385096618106,3.4041008949279785,0.9452623852661679
bigram,0,0,115630,57,70,57,70,4.04717654440748,4.200369503016451,0.15319295860897064
bigram,0,0,38612,21,17,21,17,4.343509307929447,3.6116703573395226,-0.7318389505899248
bigram,0,0,44414,4,8,3,8,5.048104405403137,2.9836631640791893,-2.064441241323948
bigram,0,0,58708,17,11,15,11,3.9617037103675745,4.739207508889112,0.7775037985215372
bigram,0,0,113241,9,5,7,5,5.0664767026901245,4.71094331741333,-0.3555333852767948
bigram,0,0,87226,9,4,7,4,3.8098555194834867,3.1761988550424576,-0.6336566644410291
bigram,0,0,19860,5,3,4,3,3.91929465085268,3.6282581264774003,-0.2910365243752797
bigram,0,0,59406,6,2,3,2,4.536836465199788,3.629858151078224,-0.9069783141215639
bigram,0,0,105229,12,11,9,11,2.6953678163699806,3.8385227160020308,1.1431548996320502
bigram,0,0,114900,9,3,8,3,2.5061018433835773,5.503718376159668,2.9976165327760906
bigram,0,0,79022,5,8,4,8,3.585793113708496,3.0353941852226853,-0.5503989284858108
bigram,0,0,86287,10,11,5,11,2.1652409438043834,4.350059186531738,2.184818242727355
bigram,0,0,99944,5,6,4,6,5.839702606201172,3.750131448109945,-2.089571158091227
bigram,0,0,103143,4,6,2,6,2.430205464363098,3.86395995815595,1.433754493792852
bigram,0,0,85988,53,35,47,35,4.085953891488178,4.636574652365276,0.5506207608770977
bigram,0,0,102384,7,1,1,1,4.142651557922363,0.004106185864657164,-4.138545372057706
bigram,0,0,117668,1,5,1,5,10.035798072814941,2.5405994176864626,-7.495198655128479
bigram,0,0,30118,21,11,14,11,2.7427886486763047,5.322988457300446,2.5801998086241413
bigram,0,0,93658,3,2,2,2,3.3525901635487876,4.1642125248909,0.8116223613421121
bigram,0,0,95193,3,5,1,5,6.122067292531331,4.60306046307087,-1.5190068294604613
bigram,0,0,4123,5,4,3,4,2.3282386124134065,4.871543824672699,2.5433052122592925
bigram,0,0,49004,5,10,4,10,2.8115598052740096,3.7972945224493744,0.9857347171753648
bigram,0,0,10229,36,21,32,21,4.364261055158244,4.346802876109169,-0.01745817904907554
bigram,0,0,45921,965,984,930,934,4.132104148488212,4.163794603873892,0.031690455385680494
bigram,0,0,49194,4,2,4,2,6.309432804584503,4.059555947780609,-2.249876856803894
bigram,0,0,113837,7,10,7,10,3.1659193507262637,4.765247720479965,1.5993283697537013
bigram,0,0,1783,4,2,4,2,5.094599485397339,6.799052000045776,1.7044525146484375
bigram,0,0,7424,3,2,3,2,6.005964199701945,2.8982162475585938,-3.1077479521433515
bigram,0,0,72218,3,1,3,1,4.387057781219482,4.209469795227051,-0.17758798599243164
bigram,0,0,105145,6,3,6,3,2.9135782122612,3.052232027053833,0.13865381479263306
bigram,0,0,88466,13,6,6,6,4.719342103371253,4.214754730463028,-0.5045873729082251
bigram,0,0,27643,9,8,4,8,5.178699122534858,5.356544081121683,0.17784495858682536
bigram,0,0,128373,31,5,15,5,5.113333478449814,4.037729024887085,-1.075604453562729
bigram,0,0,10220,30,9,14,9,2.045942263305187,2.76398076220519,0.718038498900003
bigram,0,0,72089,4,13,4,13,3.5698046535253525,4.069458323029371,0.4996536695040188
bigram,0,0,26040,1,1,1,1,7.404045104980469,6.662222385406494,-0.7418227195739746
bigram,0,0,4429,20,10,20,10,3.573136882483959,3.866195608302951,0.29305872581899184
bigram,0,0,79063,4,1,3,1,5.574117004871368,7.442620277404785,1.8685032725334167
bigram,0,0,79449,7,9,7,9,2.5291746876069476,4.358829682072003,1.8296549944650558
bigram,0,0,99957,9,12,9,12,4.375805232259962,4.248209443564217,-0.1275957886957455
bigram,0,0,84708,26,27,26,27,3.5528515107714784,3.4892236435854875,-0.0636278671859909
bigram,0,0,17077,4,1,4,1,4.084297090768814,1.1062231063842773,-2.9780739843845367
bigram,0,0,95227,7,5,7,5,3.184090997491564,2.7375247716903686,-0.4465662258011953
bigram,0,0,76547,11,13,11,13,5.314031254161488,4.491377977224497,-0.8226532769369914
bigram,0,0,91669,16,21,16,21,4.556338228285313,3.9281882416634333,-0.6281499866218794
bigram,0,0,112013,14,15,13,15,3.83045552591128,4.206696969868305,0.37624144395702475
bigram,0,0,538,15,12,14,12,2.7583003628998997,4.452547180155913,1.6942468172560137
bigram,0,0,71908,93,95,92,95,3.921824715149723,4.428682959550305,0.5068582444005822
bigram,0,0,36960,11,13,9,13,4.476501956582069,4.159957037737163,-0.3165449188449063
bigram,0,0,109048,3,2,2,2,5.760911146799724,3.0954763889312744,-2.665434757868449
bigram,0,0,61894,8,3,8,3,4.319658160209656,4.518868446350098,0.1992102861404419
bigram,0,0,77660,12,11,12,11,4.3036140609765425,3.895787115970796,-0.40782694500574657
bigram,0,0,58885,59,65,59,65,3.9893127363490857,4.197167886944058,0.2078551505949724
bigram,0,0,130518,6,18,6,18,4.690033674240112,4.083560615777969,-0.6064730584621429
bigram,0,0,67593,5,1,4,1,6.059300231933594,7.397596836090088,1.3382966041564943
bigram,0,0,83165,2,6,2,6,5.921273827552795,4.772850076357524,-1.1484237511952715
bigram,0,0,52143,42,49,41,49,4.204463777442773,3.4422477788614985,-0.7622159985812744
bigram,0,0,72497,17,24,16,23,5.172848484095405,3.776106955173115,-1.39674152892229
bigram,0,0,110718,20,25,19,25,3.749395925924182,4.150021043610759,0.40062511768657716
bigram,0,0,97050,113,135,111,135,4.0989525621443725,4.317689674582194,0.21873711243782168
bigram,0,0,37833,6,21,6,21,4.848088453213374,3.236629543559892,-1.6114589096534822
bigram,0,0,44214,11,12,11,12,5.279585794969038,4.3036148250103,-0.9759709699587384
bigram,0,0,119004,72,94,71,94,3.8698660248062677,4.609152111254553,0.7392860864482853
bigram,0,0,29515,12,22,12,22,4.860745583971341,4.311863170598041,-0.5488824133732999
bigram,0,0,104511,14,16,14,16,4.8173255281788965,3.9504046626389027,-0.8669208655399938
bigram,0,0,122376,9,12,8,12,4.546597571319176,2.817997737477223,-1.7285998338419533
bigram,0,0,18877,3,1,3,1,5.709039601186912,3.1961827278137207,-2.512856873373191
bigram,0,0,104881,2,3,2,3,4.751611232757568,4.7581400871276855,0.0065288543701171875
bigram,0,0,24809,11,9,11,9,3.9344216420907867,6.5152276621924505,2.580806020101664
bigram,0,0,82859,9,17,9,17,3.59244923459159,3.670447385705569,0.07799815111397912
bigram,0,0,87058,4,4,4,4,8.382997274398804,0.6606403469340876,-7.722356927464716
bigram,0,0,17639,3,4,3,4,8.027527968088785,2.2455225810408592,-5.782005387047926
bigram,0,0,99343,6,9,6,9,3.1295528346672654,5.5368545850118,2.4073017503445344
bigram,0,0,119283,21,3,21,3,4.205640821584633,4.767509500185649,0.5618686786010159
bigram,0,0,69914,46,41,45,41,3.6574416011571884,3.8188713954352753,0.1614297942780869
bigram,0,0,100119,99,106,99,106,4.074331569965139,4.40564692299813,0.3313153530329913
bigram,0,0,21640,9,3,8,3,5.558909522162543,4.6184539794921875,-0.9404555426703558
bigram,0,0,24506,14,13,13,13,4.071170679160526,3.409729900268408,-0.6614407788921186
bigram,0,0,113469,2,2,2,2,7.575983762741089,4.188498377799988,-3.387485384941101
bigram,0,0,64355,15,5,9,5,4.366924889882406,4.126785111427307,-0.2401397784550987
bigram,0,0,28706,10,3,4,3,3.2641561031341553,5.653463363647461,2.3893072605133057
bigram,0,0,84279,142,150,140,150,3.970325470368524,4.416394931050018,0.4460694606814939
bigram,0,0,70488,4,2,4,2,3.6373846232891083,4.706689238548279,1.0693046152591705
bigram,0,0,23992,10,38,10,37,2.105990647524595,3.6679931996194157,1.5620025520948206
bigram,0,0,15513,43,31,42,31,3.9048973490419083,3.952219937477381,0.04732258843547266
bigram,0,0,99534,1,2,1,2,5.707701683044434,3.5188472867012024,-2.188854396343231
bigram,0,0,18599,8,5,4,5,5.524537925928598,3.701270854473114,-1.8232670714554842
bigram,0,0,71414,22,35,20,35,3.845121516422792,4.476157297619752,0.6310357811969598
bigram,0,0,121464,257,230,253,229,4.102624211743973,4.352131924900206,0.2495077131562331
bigram,0,0,89870,56,41,56,41,4.714839821309267,4.349051876527416,-0.36578794478185106
bigram,0,0,79888,13,21,13,20,3.442025470475738,3.6704057313147045,0.22838026083896645
bigram,0,0,82760,3,2,3,2,5.5425435702006025,4.691303968429565,-0.8512396017710371
bigram,0,0,63039,37,30,36,30,3.8710107611833657,4.838329603274663,0.9673188420912973
bigram,0,0,22693,1614,1515,1535,1452,4.086841906176795,4.317345163767747,0.2305032575909527
bigram,0,0,7102,99,104,98,104,4.357927949534672,4.401729586838673,0.043801637304000884
bigram,0,0,60923,5,2,5,2,5.774940616451204,2.79268741607666,-2.9822532003745437
bigram,0,0,22753,4,2,4,2,3.518932431936264,5.916159987449646,2.397227555513382
bigram,0,0,40386,9,7,9,7,4.060403227806091,2.0123291271073476,-2.0480741006987437
bigram,0,0,32577,15,10,15,10,2.9137126577397185,4.413280075788498,1.499567418048779
bigram,0,0,127957,14,6,14,6,3.5580955977950777,3.57174022992452,0.013644632129442336
bigram,0,0,11020,11,5,11,5,4.907275185666301,4.30335259437561,-0.6039225912906909
bigram,0,0,114120,15,13,15,13,4.902557416756948,4.286672408764179,-0.6158850079927687
bigram,0,0,49707,5,2,5,2,3.5707430601119996,4.226117134094238,0.6553740739822387
bigram,0,0,50913,6,1,4,1,5.268049558003743,3.736356496810913,-1.53169306119283
bigram,0,0,77080,10,5,8,5,3.8552250288426877,3.837870916724205,-0.01735411211848259
bigram,0,0,122234,5,1,2,1,7.061780691146851,3.941136360168457,-3.1206443309783936
bigram,0,0,109413,14,5,10,5,3.3709307653563365,3.94362096786499,0.5726902025086535
bigram,0,0,18559,459,432,445,417,3.9825561116522294,4.217224342101064,0.23466823044883434
bigram,0,0,19886,10,3,8,3,3.3682898610830305,9.214791615804037,5.8465017547210065
bigram,0,0,19946,6,4,6,4,3.90486820290486,5.658388733863831,1.7535205309589705
bigram,0,0,5086,24,43,16,43,3.766705325804651,3.8478569336408794,0.08115160783622866
bigram,0,0,20887,29,48,20,48,3.151431670926254,4.619477733872675,1.4680460629464211
bigram,0,0,50655,19,6,19,6,4.882304593136436,5.128106872240703,0.24580227910426622
bigram,0,0,29594,3,1,3,1,3.227307220300039,0.2992364764213562,-2.9280707438786826
bigram,0,0,97858,3,4,2,4,6.132987181345622,5.319337725639343,-0.8136494557062788
bigram,0,0,83548,19,10,19,10,4.8484155300416445,4.062383107841015,-0.7860324222006296
bigram,0,0,18411,13,12,13,12,3.012945140783603,2.7882109880447388,-0.22473415273886443
bigram,0,0,32698,16,15,16,15,5.251799900036076,4.224472492126127,-1.027327407909949
bigram,0,0,55278,39,51,38,49,4.073562111801062,4.185665630534584,0.1121035187335222
bigram,0,0,111120,54,54,53,53,3.96896236608747,4.382181190648461,0.4132188245609907
bigram,0,0,83392,9,2,7,2,5.190719419055515,7.172671794891357,1.9819523758358422
bigram,0,0,94597,1,2,1,2,4.697413921356201,5.857600450515747,1.160186529159546
bigram,0,0,104428,9,14,9,14,2.048019287900792,4.140760179076876,2.092740891176084
bigram,0,0,9436,7,5,4,5,4.979071923664638,4.5761436223983765,-0.4029283012662619
bigram,0,0,115476,5,4,5,4,1.5922513072844595,5.021139860153198,3.428888552868739
bigram,0,0,111305,419,378,412,369,4.0530037613514605,4.4199310436035,0.36692728225203997
bigram,0,0,42205,16,21,16,21,4.491538443166064,4.500189338411603,0.008650895245539303
bigram,0,0,21945,2,2,2,2,1.5356040596961975,4.725753545761108,3.190149486064911
bigram,0,0,78216,10,10,10,10,4.371364137128694,6.325612211227417,1.9542480740987234
bigram,0,0,49332,6,9,6,9,3.824727177619934,2.902086828266167,-0.9226403493537672
bigram,0,0,107087,9,8,9,8,3.6952151275343366,2.508418621495366,-1.1867965060389705
bigram,0,0,44147,4,4,4,4,3.201912457123399,4.747403979301453,1.5454915221780539
bigram,0,0,11781,15,9,15,9,3.6617538931469125,4.202560822168986,0.5408069290220738
bigram,0,0,67252,11,5,10,5,3.5637971797788683,5.665503001213073,2.101705821434205
bigram,0,0,124775,6,5,6,5,3.9161223570505777,2.56337110218592,-1.3527512548646579
bigram,0,0,87910,7,10,7,10,4.690796869141715,3.374131765961647,-1.3166651031800676
bigram,0,0,16540,7,5,7,5,4.973121668611254,6.510039806365967,1.5369181377547125
bigram,0,0,2150,14,15,14,15,3.4659050013537387,5.141959189685682,1.6760541883319435
bigram,0,0,11727,15,13,15,13,4.847109259168307,5.143197949116047,0.29608868994773996
bigram,0,0,20274,6,3,6,3,5.093051900466283,0.5149721552928289,-4.578079745173454
bigram,0,0,44473,15,16,14,16,4.633141552222272,4.420928061008453,-0.21221349121381827
bigram,0,0,98471,20,8,19,8,4.034402086155024,5.649559184908867,1.6151570987538433
bigram,0,0,122291,11,14,10,14,4.221547847444361,5.167695011411395,0.9461471639670336
bigram,0,0,80951,5,7,4,7,3.0757173538208007,5.778439117329461,2.7027217635086607
bigram,0,0,6267,7,3,3,3,6.586505451372692,3.029618223508199,-3.5568872278644927
bigram,0,0,8080,6,15,6,15,4.174531986316045,5.625135008494059,1.4506030221780142
bigram,0,0,15917,5,1,5,1,2.445753896981478,7.190701484680176,4.744947587698698
bigram,0,0,13206,3,3,3,3,8.899867216746012,6.0694669882456465,-2.8304002285003653
bigram,0,0,53942,9,9,9,9,2.604514647896091,2.993339322714342,0.3888246748182511
bigram,0,0,40999,5,4,5,4,5.407273149490356,2.1053515020757914,-3.3019216474145647
bigram,0,0,20091,21,28,21,28,3.405521731646288,4.666550689776029,1.2610289581297414
bigram,0,0,47794,7,8,7,8,3.6828080075127736,4.167727388441563,0.48491938092878906
bigram,0,0,16032,8,2,7,2,3.468300508800894,5.666381478309631,2.1980809695087373
bigram,0,0,94245,312,346,310,340,4.1328459284977255,4.193367922738017,0.06052199424029148
bigram,0,0,128450,24,46,23,46,3.5639778915792704,4.822652713436147,1.2586748218568768
